Tweet,sentiment
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
"With the @StLouisBlues shutout of the @PredsNHL last night, the Blues end the month of February with an stunning 23 goals allowed in 14 games, or 1.64 goals allowed per game. This includes 5 shutouts. Apparently wheels have been tightened and oiled in St. Louis #wagon",1
"Brett Hull scored his 60th Goal as he recorded his 7th Hat trick of the season (17th career) on February 27 1992 in St Louis Blues 7-3 Win vs the Washington Capitals.

#stlblues https://t.co/TapjFQwyfv",1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
"#OnThisDay 2016 
@DierksBentley Plays As A Member Of A Nashville Predators Alumni Team Against St. Louis Blues Alumni At The @BrdgstoneArena! 🥅🏒😁 https://t.co/CBkIM001LP",1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
@Preds33781 @mustlovebiting Blues have THE WORST fans....then again what do you expect for anything in St.Louis,0
"RT @TheNineNetwork: Hey Blues Fans, Do you remember watching the @StLouisBlues play at the Checkerdome? It was imploded 20 years ago on Feb…",1
#TISL Saw my first St Louis Blues game at the Barn when I was about 8 yrs old in 1969....... was sad to watch it be torn down but what a storied life THE BARN had!!! @StLouisBlues,0
"RT @Ben_Fred: The Legend of Jordan Binnington grows once more. #STLBlues rookie goalie wins his first NHL shootout, and the Blues are back…",1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
This guy is a St. Louis TREASURE!!  Met him at Rockit in Chicago; super great guy.  He should be on Fox Sports Midwest for all Cardinals and Blues games. Just give him the mic. https://t.co/jsJrDqgWuk,1
"[ WKDfm: Peter Cincotti - St Louis Blues.mp3 
 https://t.co/nyfKmFiSXC 
 Live, Legal and Loud - Internet Radio ]",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
game recap Blues top Predators in Simmonds' debut - https://t.co/CR5GcJGtKp Buy Ticket https://t.co/3zZSsyCqhi https://t.co/6vjjEWywEy,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @ConnerStreeter: With the St Louis Blues 11th win in a row tonight, $100 at the start of the streak would now be rolled up to $141,842.…",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
@UncleCharlie50 great outing yesterday. Keep up the Good Work. I’ll see you in Milwaukee opening weekend. You know there is another 50 in St Louis now. Go Cardinals. Let’s Go Blues,1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
RT @NHLdotcom: Jordan Binnington made 19 saves for his fifth shutout this season for the Blues in a 2-0 win against the Predators. Wayne Si…,1
Blues top Predators in Simmonds' debut https://t.co/Yvey0iHc3h via @NHLdotcom,1
"St. Louis Blues: Vladimir Tarasenko

The best 91 tbh. Not his greatest season, but still the most iconic Blue. https://t.co/qRiH7zTeaC",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
Blues top Predators in Simmonds' debut https://t.co/N3WK2ls9cz via @NHLdotcom,1
Blues top Predators in Simmonds' debut https://t.co/CGCRiVFTNz via @NHLdotcom,1
"RT @PredsNHL: ""When your goalie is playing like that and he's keeping you in the game, he's giving you a chance and you don't get something…",1
Juuse Saros stopped 42 of 43 shots in Tuesday's 2-0 loss to the St. Louis Blues.,0
St Louis Blues SCOTT YOUNG Game Style Fight Strap NHL Hockey Jersey https://t.co/QzgiGMblmh https://t.co/4Lm2qwuN4K,0
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"[ WKDfm: Chris Barber - New St. Louis Blues.mp3 
 https://t.co/nyfKmFiSXC 
 Live, Legal and Loud - Internet Radio ]",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"✅ FINAL SCORE | NHL, Regular Season: 
▪️ #NSH @ #STL 0-2
📋 NSH: Roman Josi (26:22 TOI, +0) with 3 shots on goal and 2:19 TOI on the power play; Yannick Weber (12:28 TOI, +0) with 2 shots on goal.
------
https://t.co/myH5guSggY",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @STLBlueshistory: St Louis Blues allowed 23 Goals in 14 games in the month of February.

1.64 Goals against per game.

Lowest total in t…",0
"Surprise! I've been quietly forming a killer band, and here they are! Meet the Blue Diamonds!!! 

Join us on April 7 from 4-7pm for Soulful Sunday at the National Blues Museum in St Louis, MO!!! https://t.co/fY7FF2rIxQ",0
"RT @STLBlueshistory: St Louis Blues allowed 23 Goals in 14 games in the month of February.

1.64 Goals against per game.

Lowest total in t…",0
@TDCanes I am a st Louis blues fan thru and thru.....but I absolutely love what your team is doing.  I was ecstatic to receive my bunch of jerks shirt in the mail today.,1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"RT @STLCyborg: “A goal? Not in my crease.”

      &gt; Jordan Binnington, St. Louis Blues
      &gt; RT for #50? https://t.co/89LnNQbh7i",1
"RT @STLCyborg: “A goal? Not in my crease.”

      &gt; Jordan Binnington, St. Louis Blues
      &gt; RT for #50? https://t.co/89LnNQbh7i",1
"RT @STLCyborg: “A goal? Not in my crease.”

      &gt; Jordan Binnington, St. Louis Blues
      &gt; RT for #50? https://t.co/89LnNQbh7i",1
RT @StLouisBlues: That's four consecutive wins against Nashville for your St. Louis Blues! #stlblues take the season series 4-1. That deser…,1
"@Lumberist BC tourism, Alberta Oil, Saskatchewan Potash, Manitoba Winnipeg Jets... Hydro Electricity, fresh water fish.",1
Jets coach Paul Maurice had plenty to say today following skate in downtown Winnipeg as his squad got ready to face Nashville.  https://t.co/j7A0l8zkcz,1
Severe injury a turning point for Kevin Hayes - Winnipeg Free Press https://t.co/7yxNli5TkO,0
"2-28-1993, the Winnipeg Jets beat the Minnesota North Stars 7-6. @TeemuSel8nne scored 4 goals, giving him 51 on his rookie season! https://t.co/lq712iNjxr",1
"Hey Winnipeg Jets Centric Podcast(@JetsCentric), thank you for following me",1
"Hockey Picks for,
March 1, 2019,
Nashville Predators at Winnipeg Jets,
Take the Nashville Predators +110,
compliments of The Vegas Book dot win, #HockeyPicks",1
"Loved a Canadian women.
Spent 6 months in Winnipeg and was well looked after. Jets and Brown Bombered. Lovely outward/outdoor people. 
Thanks for the memories. https://t.co/pzJycuJgmD",1
RT @brent_bellamy: Funny. I was flying with the Jets 1.0 (when they flew coach) goalie Tim Cheveldae often let goals in between his legs. W…,1
"RT @RickRalphTSN: What is the worst city to visit on the road?  Winnipeg 38%, Buffalo 15%, Ottawa 12%, Edmonton 8%, Carolina 5%.  Overrated…",0
"Winnipeg Jets Humiliate John Gibson, Scoring Six Times Against The Anaheim Ducks In Opening ... https://t.co/IMxOs1zoR6",0
"Tomorrow is March 1st so here's to hoping for an early spring and playoff Jets hockey! #TBT @ Winnipeg, Manitoba https://t.co/ekccbEAJpK",1
"RT @HockeyMagazines: Bonus Flip Book of the Day

Alberta Oilers vs Winnipeg Jets WHA Program October 17 1972

(Click on link; not picture f…",1
"Attending a #HockeyNight in Canada game at the Scotiabank Arena. This group will be enjoy watching two really exciting teams, the Toronto Maple Leafs and Winnipeg Jets. Go team! https://t.co/npiyILyzgs",1
RT @NHLJets: Thank you to the past Captains and #NHLJets Hall of Famers who have joined us tonight as we welcome Ab McDonald &amp; Lars-Erik Sj…,1
RT @berezin_goal: Islanders legend Butch Goring on the radio supporting John Tavares moving to Toronto. Goring says he would have loved to…,1
RT @berezin_goal: Islanders legend Butch Goring on the radio supporting John Tavares moving to Toronto. Goring says he would have loved to…,1
Papers Update:  31 Thoughts (Jets pursuit of (Wayne Simmonds &amp; teams interest in Matt Hendricks).  https://t.co/adyvFe7gUg,1
RT @berezin_goal: Islanders legend Butch Goring on the radio supporting John Tavares moving to Toronto. Goring says he would have loved to…,1
RT @berezin_goal: Islanders legend Butch Goring on the radio supporting John Tavares moving to Toronto. Goring says he would have loved to…,1
"Islanders legend Butch Goring on the radio supporting John Tavares moving to Toronto. Goring says he would have loved to play for his hometown Winnipeg Jets. 

Bahahaha. https://t.co/TRg9NHUZ5J",1
@PredsNHL The irony of the Winnipeg jets without an airport,0
"Full Jets story via the Practice Report including audio from Lowry, Little, Lindholm, Kulikov as well as coach Maurice.  https://t.co/j7A0l8zkcz",1
"Following practice Coach Maurice spoke Hayes, the energy new players bring, line changes, Jets/Preds rivalry getting both teams up for the game, keeping team D simple, what he wants out of 81/12/27, moving Little to wing, thoughts on top line and more,   https://t.co/j7A0l8hJl1",1
"@adamsavage3 As long as it's a Canadian team, you're good. My best friend -- from Winnipeg! -- is a Sharks fan. She keeps trying to convert me but I'll always be a Jets girl. 🙂",1
